# timestamp_s tx ty tz qx qy qz qw
1.717159960270155050e+09 0.97961 1.02884 0.08229 0.00337 0.02477 0.09135 0.99550
1.717159960380154837e+09 0.98466 1.04550 0.09000 0.00295 0.02501 0.09229 0.99541
1.717159960470154845e+09 0.98571 1.06729 0.08730 0.00216 0.02495 0.09244 0.99540
1.717159960580154854e+09 0.99656 1.08222 0.08293 0.00057 0.02425 0.09224 0.99544
1.717159960680154862e+09 1.01948 1.09149 0.07141 -0.00111 0.02380 0.09349 0.99534
1.717159960770154870e+09 1.02585 1.09259 0.06413 -0.00261 0.02348 0.09348 0.99534
1.717159960880154879e+09 1.03560 1.10058 0.06342 -0.00379 0.02309 0.09270 0.99542
1.717159960970154664e+09 1.04975 1.11390 0.07067 -0.00443 0.02241 0.09404 0.99531
1.717159961080163333e+09 1.06906 1.13067 0.09963 -0.00483 0.02160 0.09251 0.99547
1.717159961180163341e+09 1.09126 1.12316 0.14200 -0.00513 0.02068 0.09264 0.99547
1.717159961270163349e+09 1.09585 1.07392 0.19093 -0.00525 0.01985 0.09381 0.99538
1.717159961380163136e+09 1.09046 0.96994 0.26768 -0.00579 0.01882 0.09441 0.99534
1.717159961470163365e+09 1.08235 0.84130 0.33751 -0.00653 0.01780 0.09665 0.99514
1.717159961570163151e+09 1.07146 0.70563 0.40529 -0.00718 0.01663 0.09670 0.99515
1.717159961680163383e+09 1.08745 0.58631 0.46518 -0.00812 0.01538 0.09866 0.99497
1.717159961770163390e+09 1.09505 0.48752 0.50098 -0.00894 0.01444 0.09963 0.99488
1.717159961880163177e+09 1.12704 0.38020 0.52810 -0.00975 0.01320 0.09974 0.99488
1.717159961970163407e+09 1.15370 0.31111 0.53279 -0.01077 0.01184 0.09966 0.99489
1.717159962070171852e+09 1.19297 0.27325 0.53624 -0.01185 0.01053 0.09974 0.99489
1.717159962180171640e+09 1.23759 0.25583 0.53976 -0.01260 0.00914 0.09960 0.99491
1.717159962270171647e+09 1.28292 0.24131 0.58805 -0.01403 0.00802 0.09980 0.99488
1.717159962380171878e+09 1.35872 0.26401 0.64204 -0.01568 0.00606 0.09941 0.99490
1.717159962470171664e+09 1.42960 0.30129 0.70134 -0.01743 0.00454 0.09939 0.99489
1.717159962580171895e+09 1.50489 0.34336 0.76291 -0.01866 0.00288 0.09861 0.99495
1.717159962680171681e+09 1.58303 0.38731 0.79432 -0.01931 0.00132 0.09795 0.99500
1.717159962770171688e+09 1.63950 0.42394 0.81625 -0.01986 0.00004 0.09748 0.99504
1.717159962880171697e+09 1.72062 0.46029 0.83740 -0.02010 -0.00166 0.09769 0.99501
1.717159962970171705e+09 1.78832 0.48845 0.86302 -0.02017 -0.00323 0.09793 0.99498
1.717159963070179485e+09 1.87405 0.50704 0.89909 -0.01998 -0.00505 0.09862 0.99491
1.717159963180179272e+09 1.97840 0.51215 0.93431 -0.01963 -0.00735 0.09906 0.99486
1.717159963270179279e+09 2.06332 0.49521 0.95863 -0.01944 -0.00892 0.10014 0.99474
1.717159963380179510e+09 2.17479 0.43558 0.97739 -0.01913 -0.01091 0.09973 0.99477
1.717159963470179296e+09 2.26005 0.36434 0.96919 -0.01904 -0.01181 0.10029 0.99471
1.717159963570179526e+09 2.37603 0.25058 0.95103 -0.01872 -0.01309 0.10061 0.99466
1.717159963680179313e+09 2.50783 0.10410 0.91980 -0.01853 -0.01460 0.10183 0.99452
1.717159963770179321e+09 2.63644 -0.05479 0.89142 -0.01841 -0.01565 0.10372 0.99431
1.717159963880179330e+09 2.76804 -0.21795 0.84111 -0.01859 -0.01690 0.10505 0.99415
1.717159963970179337e+09 2.91575 -0.34664 0.79762 -0.01871 -0.01726 0.10748 0.99388
1.717159964070188671e+09 3.06189 -0.53074 0.75559 -0.01881 -0.01837 0.10860 0.99374
1.717159964180188902e+09 3.20699 -0.77391 0.72187 -0.01909 -0.01971 0.11113 0.99343
1.717159964270188910e+09 3.30876 -1.00011 0.70364 -0.01959 -0.02073 0.11258 0.99323
1.717159964380188697e+09 3.42289 -1.31993 0.69293 -0.02027 -0.02202 0.11489 0.99293
1.717159964470188926e+09 3.52778 -1.57775 0.69010 -0.02069 -0.02300 0.11821 0.99251
1.717159964570188713e+09 3.65388 -1.87921 0.68317 -0.02116 -0.02397 0.12061 0.99219
1.717159964680188944e+09 3.81173 -2.20614 0.67223 -0.02133 -0.02513 0.12462 0.99166
1.717159964770188729e+09 3.93268 -2.50897 0.65159 -0.02140 -0.02643 0.12675 0.99135
1.717159964880188738e+09 4.08588 -2.90187 0.62313 -0.02147 -0.02813 0.13023 0.99085
1.717159964970188746e+09 4.18558 -3.27429 0.60303 -0.02155 -0.02933 0.13302 0.99044
1.717159965070197414e+09 4.26342 -3.65815 0.57898 -0.02135 -0.03051 0.13582 0.99003
1.717159965180197201e+09 4.34780 -4.03085 0.56088 -0.02101 -0.03138 0.13841 0.98965
1.717159965270197430e+09 4.46990 -4.30792 0.55199 -0.02066 -0.03187 0.14152 0.98921
1.717159965380197217e+09 4.57980 -4.66773 0.53804 -0.02046 -0.03287 0.14483 0.98870
1.717159965470197447e+09 4.65063 -4.96335 0.54094 -0.02094 -0.03340 0.14700 0.98835
1.717159965580197234e+09 4.72358 -5.34420 0.56068 -0.02129 -0.03386 0.14971 0.98792
1.717159965680197242e+09 4.77216 -5.66975 0.58061 -0.02112 -0.03433 0.15218 0.98753
1.717159965770197472e+09 4.78482 -5.97170 0.61687 -0.02129 -0.03430 0.15487 0.98711
1.717159965880197259e+09 4.79691 -6.30715 0.64306 -0.02102 -0.03461 0.15860 0.98651
1.717159965970197488e+09 4.81445 -6.56515 0.66221 -0.02066 -0.03441 0.16172 0.98602
1.717159966080205935e+09 4.81164 -6.87862 0.67262 -0.02027 -0.03469 0.16511 0.98546
1.717159966180205721e+09 4.77024 -7.16656 0.68994 -0.02017 -0.03466 0.16838 0.98491
1.717159966270205729e+09 4.73729 -7.40838 0.69586 -0.02031 -0.03451 0.17189 0.98430
1.717159966380205960e+09 4.74530 -7.67763 0.72098 -0.02066 -0.03421 0.17660 0.98347
1.717159966470205745e+09 4.71687 -7.90281 0.74654 -0.02101 -0.03393 0.18035 0.98279
1.717159966570205754e+09 4.62832 -8.15749 0.77334 -0.02155 -0.03362 0.18520 0.98189
1.717159966680205763e+09 4.50922 -8.42399 0.80988 -0.02263 -0.03332 0.18875 0.98120
1.717159966770205770e+09 4.39312 -8.65482 0.86181 -0.02370 -0.03260 0.19233 0.98050
1.717159966880205779e+09 4.24305 -8.94600 0.90214 -0.02423 -0.03291 0.19667 0.97962
1.717159966970205787e+09 4.07207 -9.18430 0.92202 -0.02464 -0.03300 0.20072 0.97878
1.717159967070214233e+09 3.84957 -9.44585 0.92360 -0.02454 -0.03313 0.20350 0.97821
1.717159967180214242e+09 3.62295 -9.73170 0.91931 -0.02386 -0.03339 0.20869 0.97712
1.717159967270214249e+09 3.39287 -9.96886 0.92064 -0.02322 -0.03436 0.21190 0.97641
1.717159967380214258e+09 3.08467 -10.26700 0.94466 -0.02268 -0.03529 0.21622 0.97544
1.717159967470214266e+09 2.81211 -10.50481 0.97550 -0.02238 -0.03564 0.21960 0.97468
1.717159967570214274e+09 2.54063 -10.77868 1.02860 -0.02188 -0.03533 0.22489 0.97350
1.717159967680214505e+09 2.21558 -11.07474 1.10811 -0.02161 -0.03511 0.22944 0.97245
1.717159967770214291e+09 1.96435 -11.31632 1.17992 -0.02108 -0.03453 0.23439 0.97130
1.717159967880214300e+09 1.62394 -11.61913 1.27156 -0.02054 -0.03417 0.23919 0.97015
1.717159967970214307e+09 1.34768 -11.85483 1.32483 -0.02035 -0.03354 0.24335 0.96915
1.717159968080222754e+09 0.98784 -12.16365 1.37604 -0.01960 -0.03333 0.24880 0.96778
1.717159968180222762e+09 0.61347 -12.45218 1.40643 -0.01890 -0.03317 0.25382 0.96650
1.717159968270222992e+09 0.26568 -12.71870 1.41581 -0.01810 -0.03326 0.25923 0.96507
1.717159968380222779e+09 -0.07781 -13.04561 1.42346 -0.01718 -0.03305 0.26462 0.96363
1.717159968470222786e+09 -0.32840 -13.31761 1.42433 -0.01612 -0.03306 0.26929 0.96236
1.717159968580222795e+09 -0.55620 -13.65046 1.42830 -0.01502 -0.03294 0.27544 0.96064
1.717159968680222804e+09 -0.72816 -13.93007 1.43715 -0.01416 -0.03283 0.28153 0.95889
1.717159968770222811e+09 -0.84458 -14.15345 1.45562 -0.01348 -0.03262 0.28651 0.95743
1.717159968880222820e+09 -0.92994 -14.42513 1.48073 -0.01263 -0.03232 0.29339 0.95536
1.717159968970222605e+09 -0.95641 -14.64490 1.50571 -0.01175 -0.03251 0.29881 0.95369
1.717159969080231274e+09 -1.00226 -14.88943 1.52398 -0.01080 -0.03311 0.30543 0.95158
1.717159969180231283e+09 -1.04095 -15.11155 1.52473 -0.00997 -0.03362 0.30994 0.95011
1.717159969270231290e+09 -1.04927 -15.29710 1.52969 -0.00917 -0.03442 0.31510 0.94839
1.717159969380231077e+09 -1.05435 -15.53574 1.52800 -0.00803 -0.03473 0.32181 0.94613
1.717159969470231307e+09 -1.05214 -15.72545 1.52388 -0.00713 -0.03507 0.32593 0.94472
1.717159969570231093e+09 -1.01502 -15.89686 1.51179 -0.00590 -0.03526 0.33144 0.94280
1.717159969680231324e+09 -0.98401 -16.05025 1.49955 -0.00474 -0.03612 0.33800 0.94044
1.717159969770231331e+09 -0.93429 -16.13514 1.48949 -0.00360 -0.03686 0.34189 0.93901
1.717159969880231118e+09 -0.89017 -16.23200 1.47473 -0.00232 -0.03722 0.34790 0.93679
1.717159969970231348e+09 -0.87423 -16.30219 1.47270 -0.00120 -0.03741 0.35045 0.93583
1.717159970070239794e+09 -0.83626 -16.34974 1.46676 -0.00024 -0.03731 0.35581 0.93381
1.717159970180239581e+09 -0.80155 -16.37823 1.46039 0.00075 -0.03722 0.36115 0.93176
1.717159970270239810e+09 -0.74556 -16.38933 1.45028 0.00158 -0.03690 0.36662 0.92964
1.717159970380239820e+09 -0.68656 -16.39800 1.44899 0.00227 -0.03726 0.37283 0.92715
1.717159970470239827e+09 -0.60659 -16.39027 1.44453 0.00301 -0.03754 0.37869 0.92476
1.717159970570239835e+09 -0.52662 -16.36534 1.44723 0.00361 -0.03810 0.38419 0.92246
1.717159970680239622e+09 -0.43394 -16.32378 1.44316 0.00441 -0.03907 0.38943 0.92022
1.717159970770239852e+09 -0.35436 -16.27013 1.42995 0.00502 -0.04030 0.39448 0.91801
1.717159970880239639e+09 -0.26566 -16.19121 1.40439 0.00602 -0.04137 0.39856 0.91619
1.717159970970239868e+09 -0.17646 -16.11239 1.38409 0.00677 -0.04202 0.40336 0.91405
1.717159971080248315e+09 -0.05474 -16.02593 1.34464 0.00808 -0.04272 0.40839 0.91177
1.717159971180248323e+09 0.08223 -15.95778 1.31670 0.00913 -0.04329 0.41338 0.90948
1.717159971270248109e+09 0.22188 -15.90473 1.28837 0.01023 -0.04333 0.41859 0.90708
1.717159971380248340e+09 0.36700 -15.86433 1.24637 0.01154 -0.04391 0.42325 0.90487
1.717159971470248125e+09 0.49069 -15.83253 1.21742 0.01239 -0.04384 0.42720 0.90301
1.717159971580248357e+09 0.66460 -15.78287 1.18534 0.01373 -0.04376 0.43169 0.90086
1.717159971680248365e+09 0.83997 -15.73983 1.17229 0.01504 -0.04337 0.43558 0.89898
1.717159971770248150e+09 1.00492 -15.69407 1.16374 0.01640 -0.04289 0.43896 0.89733
1.717159971880248381e+09 1.22911 -15.65321 1.14412 0.01831 -0.04244 0.44294 0.89536
1.717159971970248167e+09 1.42386 -15.61268 1.11494 0.02007 -0.04250 0.44655 0.89352
1.717159972070256613e+09 1.64458 -15.56670 1.09232 0.02227 -0.04312 0.44981 0.89180
1.717159972180256622e+09 1.87810 -15.52054 1.05587 0.02458 -0.04382 0.45355 0.88981
1.717159972270256851e+09 2.07457 -15.47178 1.02025 0.02649 -0.04420 0.45649 0.88823
1.717159972380256638e+09 2.32307 -15.41148 0.98986 0.02854 -0.04448 0.45960 0.88655
1.717159972480256869e+09 2.57118 -15.35017 0.94255 0.03026 -0.04466 0.46276 0.88484
1.717159972570256654e+09 2.81845 -15.29204 0.90453 0.03165 -0.04484 0.46587 0.88315
1.717159972680256663e+09 3.13728 -15.21077 0.84653 0.03336 -0.04478 0.46940 0.88122
1.717159972770256671e+09 3.41494 -15.15329 0.80138 0.03435 -0.04495 0.47255 0.87949
1.717159972880256680e+09 3.75633 -15.07749 0.72824 0.03566 -0.04508 0.47658 0.87725
1.717159972970256465e+09 4.04528 -15.00714 0.66975 0.03678 -0.04506 0.47945 0.87564
1.717159973070265355e+09 4.38287 -14.92861 0.60841 0.03781 -0.04542 0.48389 0.87313
1.717159973180265142e+09 4.76931 -14.83366 0.54033 0.03920 -0.04574 0.48730 0.87115
1.717159973270265150e+09 5.10705 -14.75425 0.48383 0.04023 -0.04595 0.49031 0.86940
1.717159973380265159e+09 5.53474 -14.66051 0.41080 0.04162 -0.04629 0.49426 0.86708
1.717159973470265166e+09 5.90522 -14.58208 0.36153 0.04287 -0.04644 0.49696 0.86547
1.717159973570265397e+09 6.34104 -14.50624 0.31882 0.04428 -0.04595 0.49995 0.86370
1.717159973680265184e+09 6.82550 -14.41364 0.27941 0.04613 -0.04543 0.50211 0.86238
1.717159973770265191e+09 7.23529 -14.34329 0.26271 0.04751 -0.04531 0.50632 0.85984
1.717159973880265200e+09 7.74650 -14.24068 0.24910 0.04919 -0.04505 0.50923 0.85804
1.717159973970265208e+09 8.17697 -14.17071 0.24884 0.05063 -0.04498 0.51145 0.85664
1.717159974070273654e+09 8.65487 -14.07976 0.24627 0.05268 -0.04490 0.51392 0.85504
1.717159974180273663e+09 9.18492 -13.97796 0.23574 0.05504 -0.04446 0.51532 0.85407
1.717159974270273670e+09 9.61252 -13.89841 0.22544 0.05718 -0.04409 0.51898 0.85173
1.717159974380273901e+09 10.13457 -13.79902 0.20984 0.05999 -0.04347 0.52010 0.85088
1.717159974470273687e+09 10.55282 -13.70936 0.19008 0.06183 -0.04332 0.52262 0.84921
1.717159974570273695e+09 11.01121 -13.60774 0.16513 0.06249 -0.04331 0.53075 0.84411
1.717159974680273704e+09 11.52739 -13.51459 0.13676 0.06346 -0.04288 0.53132 0.84370
1.717159974780273712e+09 12.00469 -13.44003 0.10768 0.06444 -0.04332 0.53298 0.84256
1.717159974880273721e+09 12.48563 -13.35638 0.06831 0.06561 -0.04412 0.54035 0.83772
1.717159974970273728e+09 12.92218 -13.27853 0.03338 0.06775 -0.04405 0.53887 0.83850
1.717159975080282175e+09 13.45898 -13.18108 -0.01048 0.06886 -0.04355 0.54222 0.83628
1.717159975180282405e+09 13.94123 -13.08567 -0.06376 0.06930 -0.04340 0.54813 0.83238
1.717159975270282191e+09 14.36845 -12.99986 -0.12163 0.07060 -0.04240 0.54859 0.83202
1.717159975380282422e+09 14.88015 -12.88893 -0.20778 0.07201 -0.04113 0.55221 0.82957
1.717159975470282207e+09 15.29779 -12.79527 -0.28108 0.07365 -0.04037 0.55575 0.82710
1.717159975580282216e+09 15.79993 -12.67461 -0.36867 0.07600 -0.03950 0.55631 0.82655
1.717159975680282447e+09 16.24738 -12.56452 -0.42656 0.07814 -0.03943 0.55970 0.82406
1.717159975770282232e+09 16.64399 -12.46645 -0.47078 0.07915 -0.03884 0.56351 0.82139
1.717159975880282463e+09 17.11396 -12.34524 -0.50205 0.08057 -0.03827 0.56775 0.81836
1.717159975970282249e+09 17.49581 -12.23508 -0.52091 0.08120 -0.03807 0.56924 0.81726
1.717159976080290695e+09 17.95058 -12.11496 -0.53967 0.08160 -0.03783 0.57446 0.81358
1.717159976170290703e+09 18.31746 -12.02914 -0.55106 0.08322 -0.03692 0.57355 0.81409
1.717159976270290933e+09 18.71678 -11.93578 -0.57366 0.08494 -0.03591 0.57288 0.81444
1.717159976380290720e+09 19.15098 -11.85650 -0.60768 0.08619 -0.03515 0.57731 0.81120
1.717159976470290950e+09 19.50054 -11.80948 -0.64984 0.08724 -0.03488 0.57920 0.80975
1.717159976570290736e+09 19.87780 -11.77416 -0.70860 0.08885 -0.03489 0.58025 0.80883
1.717159976680290745e+09 20.29500 -11.74966 -0.77179 0.08997 -0.03509 0.58537 0.80500
1.717159976770290752e+09 20.63529 -11.74478 -0.82650 0.09161 -0.03501 0.58513 0.80499
1.717159976880290762e+09 21.05985 -11.75152 -0.89027 0.09318 -0.03504 0.58760 0.80300
1.717159976970290769e+09 21.43330 -11.74578 -0.92987 0.09382 -0.03467 0.59096 0.80047
1.717159977070299437e+09 21.86781 -11.74443 -0.95621 0.09470 -0.03522 0.59187 0.79968
1.717159977170299223e+09 22.31419 -11.75930 -0.98380 0.09533 -0.03603 0.59226 0.79927
1.717159977270299231e+09 22.76766 -11.77698 -0.99685 0.09510 -0.03653 0.59379 0.79815
1.717159977380299241e+09 23.27376 -11.81199 -1.02277 0.09487 -0.03802 0.59886 0.79431
1.717159977470299248e+09 23.68088 -11.84328 -1.05380 0.09504 -0.03940 0.60215 0.79173
1.717159977580299479e+09 24.17951 -11.89497 -1.10611 0.09578 -0.04074 0.60344 0.79059
1.717159977680299265e+09 24.62571 -11.96626 -1.17361 0.09649 -0.04193 0.60632 0.78823
1.717159977770299273e+09 25.02540 -12.04326 -1.24442 0.09768 -0.04293 0.60740 0.78720
1.717159977880299282e+09 25.51420 -12.14922 -1.33692 0.09879 -0.04371 0.60958 0.78533
1.717159977970299289e+09 25.91448 -12.25314 -1.41677 0.10002 -0.04421 0.61194 0.78331
1.717159978070307735e+09 26.38149 -12.35628 -1.49869 0.10093 -0.04407 0.61374 0.78179
1.717159978180307967e+09 26.89033 -12.48792 -1.57518 0.10196 -0.04410 0.61683 0.77922
1.717159978270307752e+09 27.34344 -12.56849 -1.61715 0.10284 -0.04413 0.61815 0.77805
1.717159978380307761e+09 27.90458 -12.69107 -1.66934 0.10454 -0.04400 0.61677 0.77893
1.717159978470307768e+09 28.36364 -12.81366 -1.70636 0.10576 -0.04407 0.61836 0.77750
1.717159978580307778e+09 28.92775 -12.98343 -1.76070 0.10693 -0.04465 0.62363 0.77309
1.717159978670307785e+09 29.40061 -13.14072 -1.81488 0.10838 -0.04412 0.62221 0.77405
1.717159978770307793e+09 29.93238 -13.33321 -1.88232 0.10955 -0.04380 0.62398 0.77248
1.717159978880307802e+09 30.52220 -13.57203 -1.96208 0.11081 -0.04374 0.62714 0.76975
1.717159978970307810e+09 31.01400 -13.78399 -2.02426 0.11170 -0.04316 0.62659 0.77009
1.717159979080316257e+09 31.61040 -14.06847 -2.10070 0.11168 -0.04312 0.62938 0.76782
1.717159979170316264e+09 32.10488 -14.32060 -2.14403 0.11175 -0.04304 0.63184 0.76579
1.717159979270316272e+09 32.65753 -14.62367 -2.19359 0.11136 -0.04323 0.63279 0.76506
1.717159979380316281e+09 33.27312 -14.98809 -2.24450 0.11032 -0.04407 0.63662 0.76197
1.717159979470316511e+09 33.79074 -15.29955 -2.27220 0.10990 -0.04465 0.63866 0.76029
1.717159979570316297e+09 34.37078 -15.65835 -2.28997 0.10960 -0.04506 0.63954 0.75957
1.717159979670316305e+09 34.95005 -16.04129 -2.28953 0.10880 -0.04530 0.64255 0.75712
1.717159979770316314e+09 35.52689 -16.42839 -2.27305 0.10844 -0.04493 0.64328 0.75658
1.717159979880316323e+09 36.16568 -16.88271 -2.25976 0.10863 -0.04490 0.64494 0.75514
1.717159979970316330e+09 36.69228 -17.27056 -2.25166 0.10867 -0.04433 0.64604 0.75423
1.717159980070324554e+09 37.27686 -17.71771 -2.25012 0.10874 -0.04384 0.64755 0.75295
1.717159980180324785e+09 37.92201 -18.22864 -2.25735 0.10866 -0.04330 0.64819 0.75245
1.717159980270324793e+09 38.44731 -18.65810 -2.26922 0.10816 -0.04304 0.64999 0.75097
1.717159980370324801e+09 39.02626 -19.15709 -2.29629 0.10747 -0.04314 0.65275 0.74867
1.717159980470324809e+09 39.59412 -19.68068 -2.33196 0.10691 -0.04327 0.65250 0.74896
1.717159980570324818e+09 40.17073 -20.22892 -2.37370 0.10639 -0.04410 0.65573 0.74616
1.717159980680324827e+09 40.80470 -20.85975 -2.42847 0.10610 -0.04420 0.65657 0.74545
1.717159980770324612e+09 41.32445 -21.39188 -2.47103 0.10595 -0.04440 0.65744 0.74470
1.717159980880324843e+09 41.97339 -22.07520 -2.52416 0.10582 -0.04499 0.66014 0.74229
1.717159980970324851e+09 42.51712 -22.65341 -2.56293 0.10563 -0.04495 0.66078 0.74175
1.717159981080333297e+09 43.19548 -23.37837 -2.60321 0.10608 -0.04526 0.66253 0.74010
1.717159981170333305e+09 43.75697 -23.99150 -2.63442 0.10670 -0.04522 0.66309 0.73951
1.717159981270333313e+09 44.38942 -24.68596 -2.65574 0.10681 -0.04511 0.66499 0.73780
1.717159981380333100e+09 45.08512 -25.48130 -2.67654 0.10702 -0.04489 0.66723 0.73576
1.717159981470333330e+09 45.66541 -26.14288 -2.68617 0.10770 -0.04431 0.66763 0.73533
1.717159981570333338e+09 46.31728 -26.90422 -2.69883 0.10805 -0.04427 0.67017 0.73297
1.717159981670333346e+09 46.97472 -27.69141 -2.70692 0.10856 -0.04395 0.67171 0.73150
1.717159981770333355e+09 47.62509 -28.50506 -2.70158 0.10872 -0.04394 0.67287 0.73041
1.717159981880333142e+09 48.34448 -29.42203 -2.69710 0.10850 -0.04415 0.67574 0.72777
1.717159981970333371e+09 48.94143 -30.18955 -2.68647 0.10814 -0.04392 0.67665 0.72700
1.717159982070341817e+09 49.60905 -31.05632 -2.66901 0.10739 -0.04417 0.67949 0.72443
1.717159982170341825e+09 50.28521 -31.93798 -2.65486 0.10690 -0.04426 0.68066 0.72340
1.717159982270341834e+09 50.97076 -32.83693 -2.64664 0.10625 -0.04432 0.68279 0.72149
1.717159982380341843e+09 51.74253 -33.83829 -2.64346 0.10535 -0.04404 0.68408 0.72041
1.717159982470341628e+09 52.38724 -34.67596 -2.64197 0.10474 -0.04384 0.68559 0.71908
1.717159982570341858e+09 53.12242 -35.63459 -2.64627 0.10460 -0.04357 0.68676 0.71800
1.717159982670341645e+09 53.86230 -36.62437 -2.65587 0.10451 -0.04312 0.68741 0.71741
1.717159982770341875e+09 54.61213 -37.62537 -2.66819 0.10430 -0.04279 0.68921 0.71574
1.717159982880341662e+09 55.43857 -38.74257 -2.68984 0.10396 -0.04222 0.68991 0.71515
1.717159982970341670e+09 56.10386 -39.65048 -2.71390 0.10339 -0.04193 0.69188 0.71334
1.717159983080350116e+09 56.92380 -40.76984 -2.75628 0.10277 -0.04159 0.69333 0.71204
1.717159983170350346e+09 57.59082 -41.69762 -2.79342 0.10210 -0.04143 0.69481 0.71070
1.717159983270350132e+09 58.32929 -42.72578 -2.82879 0.10133 -0.04114 0.69653 0.70915
1.717159983380350363e+09 59.14037 -43.86314 -2.86340 0.10076 -0.04058 0.69762 0.70819
1.717159983470350371e+09 59.80405 -44.80036 -2.88303 0.10021 -0.03996 0.69950 0.70645
1.717159983580350158e+09 60.60784 -45.95047 -2.89353 0.10003 -0.03870 0.70069 0.70535
1.717159983670350387e+09 61.24378 -46.86924 -2.89627 0.09952 -0.03791 0.70187 0.70430
1.717159983770350173e+09 61.95586 -47.89839 -2.91076 0.09941 -0.03699 0.70345 0.70279
1.717159983880350405e+09 62.72928 -49.03061 -2.91470 0.09859 -0.03550 0.70485 0.70157
1.717159983970350190e+09 63.33152 -49.92271 -2.92119 0.09798 -0.03523 0.70668 0.69983
1.717159984080358637e+09 64.05059 -51.00187 -2.91937 0.09674 -0.03461 0.70788 0.69882
1.717159984170358644e+09 64.59288 -51.83603 -2.90571 0.09539 -0.03452 0.70953 0.69734
1.717159984270358875e+09 65.16413 -52.75672 -2.88217 0.09474 -0.03451 0.71153 0.69539
1.717159984380358662e+09 65.75978 -53.72848 -2.83531 0.09365 -0.03406 0.71276 0.69429
1.717159984470358669e+09 66.22811 -54.52306 -2.80629 0.09284 -0.03380 0.71429 0.69284
1.717159984580358678e+09 66.77401 -55.47463 -2.76992 0.09201 -0.03401 0.71555 0.69163
1.717159984670358686e+09 67.19273 -56.24721 -2.75305 0.09147 -0.03452 0.71715 0.69003
1.717159984770358694e+09 67.62928 -57.10439 -2.72546 0.09045 -0.03438 0.71815 0.68912
1.717159984880358703e+09 68.08434 -58.02481 -2.68504 0.08865 -0.03418 0.71963 0.68783
1.717159984970358710e+09 68.43125 -58.76484 -2.63628 0.08680 -0.03380 0.72138 0.68625
1.717159985070367378e+09 68.78820 -59.53358 -2.55451 0.08455 -0.03345 0.72314 0.68469
1.717159985170367165e+09 69.14300 -60.28196 -2.46398 0.08267 -0.03345 0.72390 0.68411
1.717159985270367395e+09 69.47100 -60.97721 -2.39136 0.08051 -0.03356 0.72642 0.68169
1.717159985380367182e+09 69.80057 -61.73069 -2.32088 0.07904 -0.03392 0.72826 0.67988
1.717159985470367189e+09 70.02764 -62.27624 -2.27551 0.07756 -0.03415 0.72889 0.67936
1.717159985570367420e+09 70.24019 -62.85468 -2.27182 0.07637 -0.03440 0.73136 0.67683
1.717159985670367206e+09 70.43583 -63.39481 -2.29462 0.07502 -0.03339 0.73299 0.67526
1.717159985770367436e+09 70.61526 -63.86556 -2.33572 0.07348 -0.03246 0.73395 0.67443
1.717159985880367223e+09 70.79452 -64.32491 -2.37482 0.07172 -0.03194 0.73609 0.67231
1.717159985980367232e+09 70.95439 -64.70458 -2.40924 0.07066 -0.03165 0.73760 0.67079
1.717159986080375678e+09 71.09686 -65.03334 -2.42812 0.06927 -0.03093 0.73879 0.66966
1.717159986170375907e+09 71.23097 -65.26907 -2.43999 0.06814 -0.03054 0.74021 0.66821
1.717159986270375693e+09 71.38295 -65.49885 -2.45112 0.06703 -0.03029 0.74261 0.66567
1.717159986380375702e+09 71.55307 -65.70415 -2.46449 0.06567 -0.03039 0.74414 0.66409
1.717159986470375710e+09 71.69063 -65.82594 -2.46740 0.06484 -0.03056 0.74614 0.66192
1.717159986580375719e+09 71.85540 -65.93944 -2.47137 0.06361 -0.03066 0.74835 0.65953
1.717159986670375726e+09 71.97448 -66.01187 -2.47882 0.06264 -0.03082 0.74949 0.65833
1.717159986770375735e+09 72.08881 -66.04501 -2.49064 0.06156 -0.03119 0.75167 0.65592
1.717159986880375522e+09 72.20385 -66.04586 -2.50612 0.06041 -0.03141 0.75353 0.65388
1.717159986970375751e+09 72.30564 -66.01196 -2.50763 0.05894 -0.03118 0.75645 0.65065
1.717159987070384197e+09 72.42471 -65.94553 -2.49260 0.05722 -0.03076 0.75895 0.64790
1.717159987170384206e+09 72.54237 -65.86318 -2.46567 0.05548 -0.02997 0.76131 0.64532
1.717159987270384214e+09 72.66692 -65.74768 -2.42995 0.05393 -0.02941 0.76477 0.64137
1.717159987380384223e+09 72.81746 -65.59311 -2.39206 0.05215 -0.02876 0.76595 0.64014
1.717159987480384453e+09 72.97282 -65.42611 -2.36830 0.05044 -0.02834 0.76905 0.63656
1.717159987570384239e+09 73.13369 -65.27229 -2.35886 0.04963 -0.02831 0.77058 0.63478
1.717159987680384248e+09 73.34145 -65.07344 -2.35906 0.04819 -0.02846 0.77454 0.63005
1.717159987770384255e+09 73.50332 -64.90954 -2.38668 0.04741 -0.02906 0.77687 0.62720
1.717159987880384264e+09 73.68266 -64.69933 -2.44103 0.04648 -0.02926 0.77928 0.62426
1.717159987970384272e+09 73.85886 -64.50840 -2.51485 0.04548 -0.02993 0.78108 0.62205
1.717159988070392718e+09 74.06437 -64.27889 -2.62142 0.04440 -0.03079 0.78370 0.61879
1.717159988170392726e+09 74.27816 -64.04961 -2.73554 0.04378 -0.03104 0.78583 0.61611
1.717159988270392734e+09 74.50281 -63.82144 -2.86564 0.04317 -0.03137 0.78888 0.61223
